Name,Display Name,XML Attribute,Type,Filterable,Supports Zero Impressions,Enum Values,Behavior,Notes
AccountDescriptiveName,Account,account,String,True,True,,Attribute,"The descriptive name of the Customer account.
"
AdGroupCreativesCount,Ad group creatives count,adGroupCreativesCount,Long,True,True,,Metric,"The count of AdGroupAd objects using the label.
"
AdGroupCriteriaCount,Ad group criteria count,adGroupCriteriaCount,Long,True,True,,Metric,"The count of AdGroupCriterion objects using the bidding strategy or label.
"
AdGroupsCount,Ad groups count,adGroupsCount,Long,True,True,,Metric,"The count of ad groups using the bidding strategy or label.
"
CampaignsCount,Campaigns count,campaignsCount,Long,True,True,,Metric,"The count of Campaign objects using the label.
"
ExternalCustomerId,Customer ID,customerID,Long,True,True,,Attribute,"The Customer ID.
"
LabelId,Label ID,labelID,Long,True,True,,Attribute,"The ID of the Label.
"
LabelName,Label name,labelName,String,True,True,,Attribute,"The name of the Label.
"
UserListsCount,User lists count,userListsCount,Long,True,True,,Metric,"The count of UserList objects using the label.
"
